FIPS,NumBlds,BldsSFHA,BldsPctSFHA,Place,Policies,PctPolicies,PctDiff,Var1Class,Var2Class,VarClass
36085,44399,3951,8.898849073,RICHMOND COUNTY NEW YORK,6261,14.10166896,5.202819884,A,2,A2
12035,39626,3957,9.985867865,FLAGLER COUNTY FLORIDA,10808,27.27502145,17.28915359,A,2,A2
45015,75517,3966,5.251797608,BERKELEY COUNTY SOUTH CAROLINA,7449,9.864004132,4.612206524,B,2,B2
37137,9369,3987,42.55523535,PAMLICO COUNTY NORTH CAROLINA,2027,21.63517985,-20.9200555,C,2,C2
6089,90205,4001,4.43545258,SHASTA COUNTY CALIFORNIA,778,0.862479907,-3.572972673,B,2,B2
28087,30125,4030,13.37759336,LOWNDES COUNTY MISSISSIPPI,831,2.758506224,-10.61908714,C,2,C2
36055,194621,4063,2.087647273,MONROE COUNTY NEW YORK,1342,0.689545321,-1.398101952,B,2,B2
8013,86181,4092,4.748146343,BOULDER COUNTY COLORADO,4936,5.727480535,0.979334192,B,2,B2
1101,81546,4101,5.029063351,MONTGOMERY COUNTY ALABAMA,1138,1.395531357,-3.633531994,B,2,B2
48479,66296,4105,6.191927115,WEBB COUNTY TEXAS,772,1.164474478,-5.027452637,C,2,C2
42013,52616,4127,7.843621712,BLAIR COUNTY PENNSYLVANIA,677,1.286680858,-6.556940854,C,2,C2
4015,119615,4145,3.465284454,MOHAVE COUNTY ARIZONA,791,0.6612883,-2.803996154,B,2,B2
17111,110586,4157,3.759065343,MCHENRY COUNTY ILLINOIS,962,0.8699112,-2.889154143,B,2,B2
32031,98827,4176,4.225565888,WASHOE COUNTY NEVADA,2021,2.044987706,-2.180578182,B,2,B2
22095,19436,4225,21.73801194,ST. JOHN THE BAPTIST PARISH LOUISIANA,6947,35.74295122,14.00493928,A,2,A2
29201,23286,4240,18.20836554,SCOTT COUNTY MISSOURI,852,3.658850812,-14.54951473,C,2,C2
28121,63862,4266,6.680028812,RANKIN COUNTY MISSISSIPPI,1931,3.023707369,-3.656321443,B,2,B2
29183,128742,4311,3.34855758,ST. CHARLES COUNTY MISSOURI,1539,1.195414084,-2.153143496,B,2,B2
42079,122695,4320,3.520925873,LUZERNE COUNTY PENNSYLVANIA,5104,4.159908717,0.638982844,B,2,B2
12001,75785,4324,5.705614568,ALACHUA COUNTY FLORIDA,2502,3.301444877,-2.404169691,B,2,B2
41043,64670,4326,6.68934591,LINN COUNTY OREGON,673,1.040668007,-5.648677903,C,2,C2
29099,99931,4335,4.337993215,JEFFERSON COUNTY MISSOURI,897,0.897619357,-3.440373858,B,2,B2
39113,154064,4378,2.841676187,MONTGOMERY COUNTY OHIO,1169,0.758775574,-2.082900613,B,2,B2
5051,49637,4390,8.844208957,GARLAND COUNTY ARKANSAS,827,1.666095856,-7.178113101,C,2,C2
35001,234315,4403,1.879094381,BERNALILLO COUNTY NEW MEXICO,1421,0.606448584,-1.272645797,B,2,B2
4021,142467,4475,3.141078285,PINAL COUNTY ARIZONA,899,0.631023325,-2.51005496,B,2,B2
16001,117810,4485,3.806977336,ADA COUNTY IDAHO,2222,1.886087768,-1.920889568,B,2,B2
37095,4930,4530,91.88640974,HYDE COUNTY NORTH CAROLINA,1191,24.15821501,-67.72819473,C,2,C2
18163,63883,4544,7.113003459,VANDERBURGH COUNTY INDIANA,667,1.044096238,-6.068907221,C,2,C2
42043,87256,4544,5.207664802,DAUPHIN COUNTY PENNSYLVANIA,1718,1.968919043,-3.238745759,B,2,B2
30017,9891,4567,46.17328885,CUSTER COUNTY MONTANA,809,8.179152765,-37.99413608,C,2,C2
31109,88136,4609,5.229418172,LANCASTER COUNTY NEBRASKA,1111,1.260551874,-3.968866298,B,2,B2
12091,76753,4620,6.019308692,OKALOOSA COUNTY FLORIDA,19099,24.8837179,18.86440921,A,2,A2
34023,171282,4705,2.74693196,MIDDLESEX COUNTY NEW JERSEY,3429,2.001961677,-0.744970283,B,2,B2
6103,40561,4726,11.6515865,TEHAMA COUNTY CALIFORNIA,825,2.033973521,-9.617612979,C,2,C2
55009,91573,4777,5.216603147,BROWN COUNTY WISCONSIN,994,1.085472792,-4.131130355,B,2,B2
17161,53191,4783,8.992122728,ROCK ISLAND COUNTY ILLINOIS,863,1.622454927,-7.369667801,C,2,C2
12131,39307,4796,12.20138907,WALTON COUNTY FLORIDA,17648,44.89785534,32.69646627,A,2,A2
12037,8272,4853,58.66779497,FRANKLIN COUNTY FLORIDA,2317,28.01015474,-30.65764023,C,2,C2
12107,40739,4901,12.03024129,PUTNAM COUNTY FLORIDA,1209,2.967672255,-9.062569035,C,2,C2
54045,16567,4921,29.70362769,LOGAN COUNTY WEST VIRGINIA,383,2.311824712,-27.39180298,C,2,C2
42129,171950,4958,2.883396336,WESTMORELAND COUNTY PENNSYLVANIA,937,0.544925851,-2.338470485,B,2,B2
29141,24680,4980,20.17828201,MORGAN COUNTY MISSOURI,96,0.38897893,-19.78930308,C,2,C2
47157,205310,4982,2.426574448,SHELBY COUNTY TENNESSEE,3027,1.474355852,-0.952218596,B,2,B2
48291,39910,4983,12.48559258,LIBERTY COUNTY TEXAS,2415,6.051115009,-6.434477571,C,2,C2
6053,98398,5005,5.086485498,MONTEREY COUNTY CALIFORNIA,1683,1.710400618,-3.37608488,B,2,B2
41047,110733,5028,4.540651838,MARION COUNTY OREGON,1557,1.406084907,-3.134566931,B,2,B2
37155,66532,5089,7.648950881,ROBESON COUNTY NORTH CAROLINA,1317,1.979498587,-5.669452294,C,2,C2
31053,22681,5141,22.66654909,DODGE COUNTY NEBRASKA,936,4.126802169,-18.53974692,C,2,C2
22023,6047,5172,85.53001488,CAMERON PARISH LOUISIANA,1198,19.81147677,-65.71853811,C,2,C2
34013,104516,5175,4.951395002,ESSEX COUNTY NEW JERSEY,4278,4.093153201,-0.858241801,B,2,B2
6039,60237,5187,8.610986603,MADERA COUNTY CALIFORNIA,655,1.087371549,-7.523615054,C,2,C2
37141,32328,5213,16.12534026,PENDER COUNTY NORTH CAROLINA,5210,16.11606038,-0.009279879,B,2,B2
26017,51446,5216,10.1387863,BAY COUNTY MICHIGAN,715,1.389806788,-8.748979512,C,2,C2
26099,191834,5235,2.72892188,MACOMB COUNTY MICHIGAN,1653,0.861682496,-1.867239384,B,2,B2
6079,119220,5244,4.39859084,SAN LUIS OBISPO COUNTY CALIFORNIA,1809,1.517362859,-2.881227981,B,2,B2
39061,174759,5303,3.034464606,HAMILTON COUNTY OHIO,1378,0.788514468,-2.245950138,B,2,B2
20173,191038,5353,2.802060323,SEDGWICK COUNTY KANSAS,1202,0.629194192,-2.172866131,B,2,B2
34031,89360,5438,6.085496867,PASSAIC COUNTY NEW JERSEY,3070,3.435541629,-2.649955238,B,2,B2
42017,202880,5497,2.709483438,BUCKS COUNTY PENNSYLVANIA,3438,1.694597792,-1.014885646,B,2,B2
53073,91321,5500,6.022711096,WHATCOM COUNTY WASHINGTON,2010,2.201027146,-3.82168395,B,2,B2
25025,42314,5509,13.01933166,SUFFOLK COUNTY MASSACHUSETTS,8253,19.50418301,6.484851353,A,2,A2
39049,274750,5588,2.033848954,FRANKLIN COUNTY OHIO,1751,0.637306642,-1.396542312,B,2,B2
36029,243178,5630,2.315176537,ERIE COUNTY NEW YORK,1721,0.707712046,-1.607464491,B,2,B2
39095,159442,5637,3.535454899,LUCAS COUNTY OHIO,1246,0.781475395,-2.753979504,B,2,B2
48187,63006,5653,8.972161381,GUADALUPE COUNTY TEXAS,2550,4.047233597,-4.924927784,B,2,B2
12053,86534,5673,6.555804655,HERNANDO COUNTY FLORIDA,3033,3.504980701,-3.050823954,B,2,B2
9003,264265,5735,2.170170094,HARTFORD COUNTY CONNECTICUT,2171,0.821523849,-1.348646245,B,2,B2
12113,72134,5800,8.040591122,SANTA ROSA COUNTY FLORIDA,12861,17.82931766,9.788726537,A,2,A2
31055,103133,5833,5.655803671,DOUGLAS COUNTY NEBRASKA,1298,1.258569032,-4.397234639,B,2,B2
6083,109829,5843,5.320088501,SANTA BARBARA COUNTY CALIFORNIA,4045,3.682998115,-1.637090386,B,2,B2
47037,177401,5892,3.321289057,DAVIDSON COUNTY TENNESSEE,5587,3.149362179,-0.171926878,B,2,B2
17197,224088,5958,2.658776909,WILL COUNTY ILLINOIS,1381,0.616275749,-2.04250116,B,2,B2
36119,176102,5974,3.39235216,WESTCHESTER COUNTY NEW YORK,8201,4.656960171,1.264608011,B,2,B2
21059,47661,6000,12.58890917,DAVIESS COUNTY KENTUCKY,1203,2.524076289,-10.06483288,C,2,C2
6087,82465,6006,7.283089796,SANTA CRUZ COUNTY CALIFORNIA,3303,4.005335597,-3.277754199,B,2,B2
29189,312328,6026,1.929381932,ST. LOUIS COUNTY MISSOURI,3419,1.094682513,-0.834699419,B,2,B2
9007,70131,6043,8.616731545,MIDDLESEX COUNTY CONNECTICUT,2652,3.781494631,-4.835236914,B,2,B2
35013,85527,6091,7.121727642,DONA ANA COUNTY NEW MEXICO,1136,1.328235528,-5.793492114,C,2,C2
17097,204538,6107,2.985753259,LAKE COUNTY ILLINOIS,2343,1.145508414,-1.840244845,B,2,B2
21195,33701,6135,18.20420759,PIKE COUNTY KENTUCKY,1021,3.029583692,-15.1746239,C,2,C2
28151,21288,6147,28.87542277,WASHINGTON COUNTY MISSISSIPPI,1567,7.360954528,-21.51446824,C,2,C2
6097,167923,6167,3.67251657,SONOMA COUNTY CALIFORNIA,2835,1.688273792,-1.984242778,B,2,B2
12111,76166,6169,8.099414437,ST. LUCIE COUNTY FLORIDA,17674,23.20457947,15.10516503,A,2,A2
40143,195437,6171,3.157539258,TULSA COUNTY OKLAHOMA,2324,1.189130001,-1.968409257,B,2,B2
42081,57366,6178,10.76944532,LYCOMING COUNTY PENNSYLVANIA,892,1.554928006,-9.214517314,C,2,C2
6113,48666,6227,12.79538076,YOLO COUNTY CALIFORNIA,3698,7.598734229,-5.196646531,C,2,C2
29023,26590,6239,23.46370816,BUTLER COUNTY MISSOURI,414,1.556976307,-21.90673185,C,2,C2
40109,232560,6252,2.688338493,OKLAHOMA COUNTY OKLAHOMA,1818,0.781733746,-1.906604747,B,2,B2
47065,120799,6325,5.235970496,HAMILTON COUNTY TENNESSEE,1835,1.51905231,-3.716918186,B,2,B2
33015,115471,6327,5.479297832,ROCKINGHAM COUNTY NEW HAMPSHIRE,3515,3.044054351,-2.435243481,B,2,B2
12117,136761,6335,4.632168528,SEMINOLE COUNTY FLORIDA,6532,4.776215442,0.144046914,B,2,B2
24039,13715,6359,46.36529347,SOMERSET COUNTY MARYLAND,1727,12.5920525,-33.77324097,C,2,C2
4025,123242,6389,5.184109313,YAVAPAI COUNTY ARIZONA,1887,1.531133867,-3.652975446,B,2,B2
37049,47403,6434,13.57298061,CRAVEN COUNTY NORTH CAROLINA,6018,12.69539903,-0.877581585,B,2,B2
41019,66661,6438,9.657820915,DOUGLAS COUNTY OREGON,1135,1.702644725,-7.95517619,C,2,C2
25021,187971,6491,3.453192248,NORFOLK COUNTY MASSACHUSETTS,5313,2.826499832,-0.626692416,B,2,B2
53077,84757,6519,7.69140012,YAKIMA COUNTY WASHINGTON,974,1.14916762,-6.5422325,C,2,C2
13127,33541,6589,19.64461405,GLYNN COUNTY GEORGIA,14084,41.99039981,22.34578576,A,2,A2
6019,202369,6667,3.294476921,FRESNO COUNTY CALIFORNIA,1264,0.624601594,-2.669875327,B,2,B2
4003,63397,6684,10.54308563,COCHISE COUNTY ARIZONA,945,1.490606811,-9.052478819,C,2,C2
26115,77798,6702,8.614617342,MONROE COUNTY MICHIGAN,1152,1.48075786,-7.133859482,C,2,C2
51001,24078,6809,28.27892682,ACCOMACK COUNTY VIRGINIA,3141,13.04510341,-15.23382341,C,2,C2
48481,24506,6834,27.88704807,WHARTON COUNTY TEXAS,2233,9.112054191,-18.77499388,C,2,C2
25017,351978,6835,1.941882731,MIDDLESEX COUNTY MASSACHUSETTS,6439,1.8293757,-0.112507031,B,2,B2
1089,141645,6874,4.852977514,MADISON COUNTY ALABAMA,3925,2.771012037,-2.081965477,B,2,B2
6007,83103,6880,8.278882832,BUTTE COUNTY CALIFORNIA,1802,2.168393439,-6.110489393,C,2,C2
34039,111770,6970,6.236020399,UNION COUNTY NEW JERSEY,4699,4.204169276,-2.031851123,B,2,B2
9011,110247,7000,6.349379121,NEW LONDON COUNTY CONNECTICUT,3361,3.048609032,-3.300770089,B,2,B2
12033,107998,7056,6.533454323,ESCAMBIA COUNTY FLORIDA,18043,16.70679087,10.17333654,A,2,A2
26147,79391,7201,9.070297641,ST. CLAIR COUNTY MICHIGAN,1439,1.812548022,-7.257749619,C,2,C2
44009,64222,7247,11.2842951,WASHINGTON COUNTY RHODE ISLAND,3924,6.110055744,-5.174239356,C,2,C2
35035,38743,7508,19.37898459,OTERO COUNTY NEW MEXICO,1164,3.004413701,-16.37457089,C,2,C2
12085,60601,7643,12.6120031,MARTIN COUNTY FLORIDA,14983,24.72401446,12.11201136,A,2,A2
6033,43873,7691,17.53014382,LAKE COUNTY CALIFORNIA,1341,3.056549586,-14.47359423,C,2,C2
42003,339628,7709,2.269836409,ALLEGHENY COUNTY PENNSYLVANIA,3147,0.926602047,-1.343234362,B,2,B2
22073,64604,7846,12.14475884,OUACHITA PARISH LOUISIANA,5134,7.946876354,-4.197882486,B,2,B2
48303,100911,7848,7.777150162,LUBBOCK COUNTY TEXAS,1098,1.088087523,-6.689062639,C,2,C2
36081,41358,7856,18.99511582,QUEENS COUNTY NEW YORK,16389,39.62715799,20.63204217,A,2,A2
48135,66175,7924,11.97431054,ECTOR COUNTY TEXAS,923,1.394786551,-10.57952399,C,2,C2
6095,114627,8002,6.980903278,SOLANO COUNTY CALIFORNIA,2310,2.015232013,-4.965671265,B,2,B2
22099,29487,8266,28.03269237,ST. MARTIN PARISH LOUISIANA,2750,9.326143724,-18.70654865,C,2,C2
25005,162089,8273,5.103986082,BRISTOL COUNTY MASSACHUSETTS,3235,1.995817113,-3.108168969,B,2,B2
22045,33836,8431,24.9172479,IBERIA PARISH LOUISIANA,4241,12.53398747,-12.38326043,C,2,C2
22015,50219,8515,16.95573389,BOSSIER PARISH LOUISIANA,4805,9.568091758,-7.387642132,C,2,C2
48157,210321,8717,4.144617038,FORT BEND COUNTY TEXAS,56585,26.90411324,22.7594962,A,2,A2
1073,234678,8767,3.73575708,JEFFERSON COUNTY ALABAMA,1789,0.762321138,-2.973435942,B,2,B2
32023,26742,8945,33.44925585,NYE COUNTY NEVADA,3586,13.40961783,-20.03963802,C,2,C2
37129,74272,8958,12.06107281,NEW HANOVER COUNTY NORTH CAROLINA,17161,23.10561181,11.044539,A,2,A2
12083,167043,9350,5.597361159,MARION COUNTY FLORIDA,3126,1.871374437,-3.725986722,B,2,B2
22001,34369,9396,27.33859001,ACADIA PARISH LOUISIANA,2797,8.138147749,-19.20044226,C,2,C2
28045,24966,9427,37.75935272,HANCOCK COUNTY MISSISSIPPI,8222,32.93278859,-4.826564128,B,2,B2
37013,30488,9613,31.53043821,BEAUFORT COUNTY NORTH CAROLINA,3491,11.45040672,-20.08003149,C,2,C2
6001,248363,9699,3.90517106,ALAMEDA COUNTY CALIFORNIA,4748,1.911717929,-1.993453131,B,2,B2
22097,48540,9964,20.52740008,ST. LANDRY PARISH LOUISIANA,2798,5.764318088,-14.76308199,C,2,C2
12069,152128,10129,6.658208877,LAKE COUNTY FLORIDA,3471,2.281631258,-4.376577619,B,1,B1
22017,101851,10194,10.00873825,CADDO PARISH LOUISIANA,4938,4.848258731,-5.160479519,C,1,C1
6081,111362,10272,9.223972271,SAN MATEO COUNTY CALIFORNIA,4912,4.410840323,-4.813131948,B,1,B1
6013,272754,10291,3.772996913,CONTRA COSTA COUNTY CALIFORNIA,3519,1.290173563,-2.48282335,B,1,B1
28049,95473,10324,10.81352843,HINDS COUNTY MISSISSIPPI,3247,3.400961528,-7.412566902,C,1,C1
12061,59937,10366,17.29482623,INDIAN RIVER COUNTY FLORIDA,19979,33.33333333,16.0385071,A,1,A1
48339,192759,10565,5.480937336,MONTGOMERY COUNTY TEXAS,29231,15.16453188,9.683594541,A,1,A1
21111,234412,10591,4.518113407,JEFFERSON COUNTY KENTUCKY,4139,1.765694589,-2.752418818,B,1,B1
48453,296371,10907,3.680184633,TRAVIS COUNTY TEXAS,9791,3.303629572,-0.376555061,B,1,B1
48441,58959,10948,18.56883597,TAYLOR COUNTY TEXAS,2060,3.493953425,-15.07488254,C,1,C1
48029,508347,11188,2.200858862,BEXAR COUNTY TEXAS,6222,1.223967093,-0.976891769,B,1,B1
6041,78011,11200,14.35694966,MARIN COUNTY CALIFORNIA,6672,8.552640012,-5.804309648,C,1,C1
6111,176625,11251,6.369992923,VENTURA COUNTY CALIFORNIA,5949,3.368152866,-3.001840057,B,1,B1
34003,214553,11482,5.351591448,BERGEN COUNTY NEW JERSEY,10880,5.071008096,-0.280583352,B,1,B1
25009,208725,11982,5.740567733,ESSEX COUNTY MASSACHUSETTS,8049,3.856270212,-1.884297521,B,1,B1
48113,544325,11998,2.20419786,DALLAS COUNTY TEXAS,7837,1.439764846,-0.764433014,B,1,B1
1003,101885,12071,11.84767139,BALDWIN COUNTY ALABAMA,25886,25.40707661,13.55940522,A,1,A1
4019,331194,12117,3.658580771,PIMA COUNTY ARIZONA,3400,1.026588646,-2.631992125,B,1,B1
12005,81946,12285,14.99157982,BAY COUNTY FLORIDA,31718,38.70597711,23.71439729,A,1,A1
28047,81539,12502,15.33254026,HARRISON COUNTY MISSISSIPPI,15877,19.47166387,4.139123606,B,1,B1
9009,247765,12699,5.125421266,NEW HAVEN COUNTY CONNECTICUT,7855,3.170342865,-1.955078401,B,1,B1
22105,61690,12903,20.91586967,TANGIPAHOA PARISH LOUISIANA,9606,15.57140541,-5.344464256,C,1,C1
6077,155740,12921,8.296519841,SAN JOAQUIN COUNTY CALIFORNIA,5619,3.607936304,-4.688583537,B,1,B1
6071,450187,12952,2.877026658,SAN BERNARDINO COUNTY CALIFORNIA,2974,0.660614367,-2.216412291,B,1,B1
1097,169769,13150,7.745819319,MOBILE COUNTY ALABAMA,7692,4.530862525,-3.214956794,B,1,B1
29029,43641,13209,30.26740909,CAMDEN COUNTY MISSOURI,458,1.049471827,-29.21793726,C,1,C1
37019,74725,13365,17.88558046,BRUNSWICK COUNTY NORTH CAROLINA,18984,25.40515222,7.519571765,A,1,A1
48439,555697,13432,2.417144595,TARRANT COUNTY TEXAS,6556,1.179779628,-1.237364967,B,1,B1
12095,343134,13442,3.917420017,ORANGE COUNTY FLORIDA,12471,3.63444019,-0.282979827,B,1,B1
41039,142506,14391,10.09852217,LANE COUNTY OREGON,3031,2.126927989,-7.971594181,C,1,C1
37031,45951,14494,31.54229505,CARTERET COUNTY NORTH CAROLINA,14659,31.9013732,0.359078152,B,1,B1
22113,33138,14579,43.99480958,VERMILION PARISH LOUISIANA,5764,17.39392842,-26.60088116,C,1,C1
12109,82112,14591,17.76963172,ST. JOHNS COUNTY FLORIDA,33939,41.33257015,23.56293843,A,1,A1
18097,267478,14674,5.486058667,MARION COUNTY INDIANA,3082,1.152244297,-4.33381437,B,1,B1
54039,89828,15318,17.05258939,KANAWHA COUNTY WEST VIRGINIA,1785,1.987130961,-15.06545843,C,1,C1
12097,106798,15344,14.36731025,OSCEOLA COUNTY FLORIDA,7604,7.11998352,-7.24732673,C,1,C1
12105,281342,15775,5.607054759,POLK COUNTY FLORIDA,6577,2.337724193,-3.269330566,B,1,B1
13051,91663,16199,17.67234326,CHATHAM COUNTY GEORGIA,25593,27.92075319,10.24840993,A,1,A1
25023,180937,17260,9.539231887,PLYMOUTH COUNTY MASSACHUSETTS,7949,4.393241847,-5.14599004,C,1,C1
6073,577756,17441,3.018748399,SAN DIEGO COUNTY CALIFORNIA,8192,1.417899598,-1.600848801,B,1,B1
28059,63725,17586,27.59670459,JACKSON COUNTY MISSISSIPPI,14309,22.4542958,-5.142408788,C,1,C1
22005,48833,17595,36.03096267,ASCENSION PARISH LOUISIANA,16139,33.04937235,-2.981590319,B,1,B1
6037,656822,17668,2.689922079,LOS ANGELES COUNTY CALIFORNIA,15285,2.3271145,-0.362807579,B,1,B1
34025,204511,17901,8.753074407,MONMOUTH COUNTY NEW JERSEY,20568,10.05716074,1.304086333,B,1,B1
6065,546856,18033,3.297577424,RIVERSIDE COUNTY CALIFORNIA,4672,0.854338254,-2.44323917,B,1,B1
22019,89745,18985,21.15438186,CALCASIEU PARISH LOUISIANA,17540,19.5442643,-1.610117556,B,1,B1
9001,253110,19111,7.550472127,FAIRFIELD COUNTY CONNECTICUT,13945,5.509462289,-2.041009838,B,1,B1
17031,570037,19145,3.358553918,COOK COUNTY ILLINOIS,12194,2.139159388,-1.21939453,B,1,B1
6029,174488,19213,11.01107239,KERN COUNTY CALIFORNIA,3815,2.186396772,-8.824675618,C,1,C1
12009,218036,19499,8.943018584,BREVARD COUNTY FLORIDA,45252,20.75437084,11.81135225,A,1,A1
26163,300490,20064,6.67709408,WAYNE COUNTY MICHIGAN,3614,1.202702253,-5.474391827,C,1,C1
35061,35991,20198,56.11958545,VALENCIA COUNTY NEW MEXICO,2253,6.259898308,-49.85968714,C,1,C1
22055,91089,20855,22.89519042,LAFAYETTE PARISH LOUISIANA,21954,24.10170273,1.20651231,B,1,B1
10005,123119,20995,17.05260764,SUSSEX COUNTY DELAWARE,21099,17.13707876,0.084471121,B,1,B1
6047,76722,21498,28.02064597,MERCED COUNTY CALIFORNIA,4671,6.088214593,-21.93243138,C,1,C1
37055,31310,23253,74.26700735,DARE COUNTY NORTH CAROLINA,16208,51.76620888,-22.50079847,C,1,C1
4013,715984,24467,3.417255134,MARICOPA COUNTY ARIZONA,11962,1.670707725,-1.746547409,B,1,B1
6107,149634,24911,16.64795434,TULARE COUNTY CALIFORNIA,4994,3.337476777,-13.31047756,C,1,C1
12127,219092,24973,11.39840797,VOLUSIA COUNTY FLORIDA,43008,19.63010973,8.231701756,A,1,A1
36103,269358,26452,9.820387737,SUFFOLK COUNTY NEW YORK,31241,11.59831897,1.777931229,B,1,B1
6059,474327,29277,6.172324156,ORANGE COUNTY CALIFORNIA,10835,2.284289109,-3.888035047,B,1,B1
22063,60741,31808,52.36660575,LIVINGSTON PARISH LOUISIANA,18155,29.88920169,-22.47740406,C,1,C1
6085,346611,33286,9.603272833,SANTA CLARA COUNTY CALIFORNIA,12164,3.509409684,-6.093863149,C,1,C1
22033,151154,33751,22.32888313,EAST BATON ROUGE PARISH LOUISIANA,46023,30.44775527,8.118872139,A,1,A1
12087,38983,35028,89.85455198,MONROE COUNTY FLORIDA,30326,77.79288408,-12.0616679,C,1,C1
6067,300935,37041,12.30863808,SACRAMENTO COUNTY CALIFORNIA,50037,16.62717863,4.318540547,B,1,B1
36059,162437,40066,24.66556265,NASSAU COUNTY NEW YORK,43187,26.58692293,1.92136028,B,1,B1
12015,91758,45062,49.10961442,CHARLOTTE COUNTY FLORIDA,36222,39.47557706,-9.634037359,C,1,C1
12057,384484,60423,15.71534836,HILLSBOROUGH COUNTY FLORIDA,60763,15.80377857,0.088430211,B,1,B1
22051,154122,64109,41.59626789,JEFFERSON PARISH LOUISIANA,99782,64.7422172,23.14594931,A,1,A1
34029,237569,64357,27.08981391,OCEAN COUNTY NEW JERSEY,44257,18.62911407,-8.460699842,C,1,C1
12011,427497,83933,19.63358807,BROWARD COUNTY FLORIDA,177967,41.62999974,21.99641167,A,1,A1
12021,126703,85824,67.73635983,COLLIER COUNTY FLORIDA,99699,78.68716605,10.95080622,A,1,A1
12103,272323,86584,31.79459686,PINELLAS COUNTY FLORIDA,121080,44.46190737,12.66731051,A,1,A1
12071,234232,116497,49.73573209,LEE COUNTY FLORIDA,126768,54.12070084,4.384968754,B,1,B1
48201,1033207,124947,12.09312364,HARRIS COUNTY TEXAS,295951,28.64392131,16.55079767,A,1,A1
12086,462358,207624,44.90546287,MIAMI-DADE COUNTY FLORIDA,342696,74.11918903,29.21372616,A,1,A1
